"report_time","all_equity","all_A","float_A","restricted_A","change_from","scrapy_time","code"
"2019-09-30","4.33亿","4.33亿","3.98亿","3481.46万","三季报","2020-02-26 15:57:52","002548"
"2019-09-30","6.24亿","6.24亿","6.20亿","346.51万","三季报","2020-02-26 15:57:57","002549"
"2019-09-30","12.80亿","12.80亿","9.05亿","3.75亿","三季报","2020-02-26 15:58:02","002550"
"2019-09-30","7.06亿","7.06亿","4.47亿","2.59亿","三季报","2020-02-26 15:58:08","002551"
"2019-09-30","3.06亿","3.06亿","2.00亿","1.06亿","三季报","2020-02-26 15:58:13","002552"
"2019-09-30","3.48亿","3.48亿","2.34亿","1.14亿","三季报","2020-02-26 15:58:21","002553"
"2019-09-30","10.71亿","10.71亿","7.70亿","3.01亿","三季报","2020-02-26 15:58:15","002554"
"2019-09-30","21.12亿","21.12亿","13.18亿","7.94亿","三季报","2020-02-26 15:58:29","002555"
"2019-09-30","7.18亿","7.18亿","7.16亿","201.30万","三季报","2020-02-26 15:58:26","002556"
"2019-09-30","5.07亿","5.07亿","5.07亿","-","三季报","2020-02-26 15:58:33","002557"
"2019-09-30","20.24亿","20.24亿","20.24亿","-","三季报","2020-02-26 15:58:32","002558"
"2019-11-06","5.57亿","5.57亿","4.76亿","8100.91万","注销回购股份","2020-02-26 15:58:45","002559"
"2019-09-30","4.44亿","4.44亿","2.70亿","1.74亿","三季报","2020-02-26 15:58:40","002560"
"2019-09-30","4.16亿","4.16亿","3.97亿","1861.34万","三季报","2020-02-26 15:58:51","002561"
"2019-09-30","9.02亿","9.02亿","5.39亿","3.63亿","三季报","2020-02-26 15:58:53","002562"
"2019-09-30","26.99亿","26.99亿","18.49亿","8.50亿","三季报","2020-02-26 15:59:01","002563"
"2019-10-16","8.69亿","8.69亿","8.68亿","122.43万","注销回购股份","2020-02-26 15:58:56","002564"
"2019-09-30","10.60亿","10.60亿","10.56亿","405.92万","三季报","2020-02-26 15:59:07","002565"
"2019-09-30","3.31亿","3.31亿","2.29亿","1.02亿","三季报","2020-02-26 15:59:11","002566"
"2019-09-30","8.37亿","8.37亿","7.76亿","6073.92万","三季报","2020-02-26 15:59:13","002567"
"2019-09-30","5.20亿","5.20亿","3.49亿","1.71亿","三季报","2020-02-26 15:59:19","002568"
"2019-09-30","1.40亿","1.40亿","1.40亿","23.48万","三季报","2020-02-26 15:59:29","002569"
"2019-09-30","10.23亿","10.23亿","10.22亿","5.48万","三季报","2020-02-26 15:59:25","002570"
"2019-09-30","3.92亿","3.92亿","2.84亿","1.08亿","三季报","2020-02-26 15:59:39","002571"
"2019-09-30","9.12亿","9.12亿","6.37亿","2.75亿","三季报","2020-02-26 15:59:34","002572"
"2019-09-30","10.81亿","10.81亿","10.79亿","274.65万","三季报","2020-02-26 15:59:43","002573"
"2019-09-30","5.28亿","5.28亿","5.28亿","-","三季报","2020-02-26 15:59:40","002574"
"2019-09-30","5.89亿","5.89亿","5.88亿","82.05万","三季报","2020-02-26 15:59:46","002575"
"2019-09-30","1.65亿","1.65亿","1.64亿","68.47万","三季报","2020-02-26 15:59:58","002576"
"2019-09-30","2.83亿","2.83亿","2.81亿","211.70万","三季报","2020-02-26 15:59:52","002577"
"2019-09-30","9.88亿","9.88亿","5.69亿","4.19亿","三季报","2020-02-26 16:00:01","002578"
"2019-09-30","3.72亿","3.72亿","3.49亿","2390.06万","三季报","2020-02-26 16:00:02","002579"
"2019-09-30","3.49亿","3.49亿","3.12亿","3665.79万","三季报","2020-02-26 16:00:04","002580"
"2019-06-30","6.60亿","6.60亿","4.01亿","2.59亿","半年报","2020-02-26 16:00:06","002581"
"2019-11-19","5.16亿","5.16亿","3.74亿","1.42亿","其他","2020-02-26 16:00:07","002582"
"2019-11-22","18.40亿","18.40亿","10.48亿","7.92亿","股权激励","2020-02-26 16:00:12","002583"
"2019-09-30","5.85亿","5.85亿","3.81亿","2.04亿","三季报","2020-02-26 16:00:23","002584"
"2019-09-30","11.56亿","11.56亿","8.52亿","3.04亿","三季报","2020-02-26 16:00:17","002585"
"2019-09-30","11.44亿","11.44亿","7.35亿","4.09亿","三季报","2020-02-26 16:00:25","002586"
"2019-09-30","6.20亿","6.20亿","3.87亿","2.34亿","三季报","2020-02-26 16:00:27","002587"
"2019-09-30","11.57亿","11.57亿","7.52亿","4.05亿","三季报","2020-02-26 16:00:35","002588"
"2019-09-30","15.05亿","15.05亿","11.63亿","3.42亿","三季报","2020-02-26 16:00:31","002589"
"2019-09-30","4.80亿","4.80亿","4.34亿","4517.11万","三季报","2020-02-26 16:00:42","002590"
"2019-09-30","3.07亿","3.07亿","1.87亿","1.20亿","三季报","2020-02-26 16:00:45","002591"
"2019-09-30","2.83亿","2.83亿","2.46亿","3755.72万","三季报","2020-02-26 16:00:52","002592"
"2019-09-30","7.01亿","7.01亿","4.67亿","2.34亿","三季报","2020-02-26 16:00:49","002593"
"2019-09-30","27.28亿","18.13亿","11.41亿","6.72亿","三季报","2020-02-26 16:00:54","002594"
"2019-09-30","8.00亿","8.00亿","5.27亿","2.73亿","三季报","2020-02-26 16:00:57","002595"
"2019-09-30","11.54亿","11.54亿","8.98亿","2.56亿","三季报","2020-02-26 16:00:58","002596"
"2019-09-30","5.59亿","5.59亿","5.53亿","591.58万","三季报","2020-02-26 16:01:01","002597"
"2019-09-30","3.12亿","3.12亿","2.70亿","4189.23万","三季报","2020-02-26 16:01:03","002598"
"2019-10-22","5.48亿","5.48亿","3.42亿","2.07亿","注销回购股份","2020-02-26 16:01:07","002599"
"2019-12-03","68.27亿","68.27亿","17.24亿","51.03亿","注销回购股份","2020-02-26 16:01:10","002600"
"2019-09-30","20.32亿","20.32亿","20.27亿","483.68万","三季报","2020-02-26 16:01:16","002601"
"2019-09-30","59.56亿","59.56亿","25.92亿","33.64亿","三季报","2020-02-26 16:01:21","002602"
"2019-11-15","12.04亿","12.04亿","9.87亿","2.17亿","注销回购股份","2020-02-26 16:01:22","002603"
"2019-10-21","3.99亿","3.99亿","2.70亿","1.30亿","配售股份上市","2020-02-26 16:01:23","002605"
"2019-09-30","4.07亿","4.07亿","4.07亿","90.00万","三季报","2020-02-26 16:01:25","002606"
"2019-09-30","61.67亿","61.67亿","6.67亿","55.00亿","三季报","2020-02-26 16:01:33","002607"
"2019-09-30","37.78亿","37.78亿","10.64亿","27.14亿","三季报","2020-02-26 16:01:30","002608"
"2019-09-30","6.46亿","6.46亿","3.67亿","2.79亿","三季报","2020-02-26 16:01:34","002609"
"2019-09-30","44.89亿","44.89亿","43.87亿","1.02亿","三季报","2020-02-26 16:01:35","002610"
"2019-09-30","18.39亿","18.39亿","11.06亿","7.33亿","三季报","2020-02-26 16:01:42","002611"
"2019-09-30","4.35亿","4.35亿","2.24亿","2.11亿","三季报","2020-02-26 16:01:40","002612"
"2019-09-30","9.37亿","9.37亿","5.09亿","4.28亿","三季报","2020-02-26 16:01:44","002613"
"2019-09-30","5.61亿","5.61亿","3.33亿","2.28亿","三季报","2020-02-26 16:01:50","002614"
"2019-09-30","4.10亿","4.10亿","2.25亿","1.85亿","三季报","2020-02-26 16:01:56","002615"
"2019-09-30","7.42亿","7.42亿","4.59亿","2.82亿","三季报","2020-02-26 16:02:01","002616"
"2019-09-30","15.11亿","15.11亿","10.65亿","4.46亿","三季报","2020-02-26 16:02:06","002617"
"2019-09-30","5.48亿","5.48亿","5.48亿","-","三季报","2020-02-26 16:02:13","002618"
"2019-09-30","18.45亿","18.45亿","14.21亿","4.24亿","三季报","2020-02-26 16:02:12","002619"
"2019-09-30","3.79亿","3.79亿","3.04亿","7499.75万","三季报","2020-02-26 16:02:23","002620"
"2019-09-30","5.91亿","5.91亿","5.44亿","4656.59万","三季报","2020-02-26 16:02:17","002621"
"2019-09-30","8.40亿","8.40亿","8.40亿","2.25万","三季报","2020-02-26 16:02:32","002622"
"2019-09-30","1.60亿","1.60亿","1.60亿","42.64万","三季报","2020-02-26 16:02:27","002623"
"2019-09-30","12.93亿","12.93亿","11.60亿","1.33亿","三季报","2020-02-26 16:02:35","002624"
"2019-09-30","21.55亿","21.55亿","5.11亿","16.44亿","三季报","2020-02-26 16:02:37","002625"
"2019-10-21","6.16亿","6.16亿","6.16亿","9.00万","配售股份上市","2020-02-26 16:02:42","002626"
"2019-09-30","3.34亿","3.34亿","2.77亿","5668.32万","三季报","2020-02-26 16:02:43","002627"
"2019-09-30","7.61亿","7.61亿","7.24亿","3626.67万","三季报","2020-02-26 16:02:45","002628"
"2019-09-30","4.12亿","4.12亿","3.45亿","6734.76万","三季报","2020-02-26 16:02:49","002629"
"2019-09-30","11.81亿","11.81亿","9.71亿","2.09亿","三季报","2020-02-26 16:02:51","002630"
"2019-09-30","6.69亿","6.69亿","6.52亿","1721.72万","三季报","2020-02-26 16:02:50","002631"
"2019-09-30","6.25亿","6.25亿","5.77亿","4732.48万","三季报","2020-02-26 16:02:54","002632"
"2019-09-30","1.50亿","1.50亿","1.49亿","58.13万","三季报","2020-02-26 16:02:58","002633"
"2019-11-18","4.59亿","4.59亿","3.16亿","1.43亿","注销回购股份","2020-02-26 16:03:02","002634"
"2019-09-30","6.89亿","6.89亿","3.63亿","3.27亿","三季报","2020-02-26 16:03:06","002635"
"2019-11-28","7.28亿","7.28亿","7.23亿","489.28万","限售股份上市","2020-02-26 16:03:11","002636"
"2019-11-25","4.23亿","4.23亿","3.73亿","4983.26万","激励股份上市","2020-02-26 16:03:17","002637"
"2019-09-30","15.19亿","15.19亿","9.79亿","5.39亿","三季报","2020-02-26 16:03:22","002638"
"2019-09-30","6.74亿","6.74亿","5.32亿","1.42亿","三季报","2020-02-26 16:03:27","002639"
"2019-11-11","15.58亿","15.58亿","11.22亿","4.36亿","配售股份上市","2020-02-26 16:03:23","002640"
"2019-09-30","11.23亿","11.23亿","9.10亿","2.13亿","三季报","2020-02-26 16:03:29","002641"
"2019-09-30","6.62亿","6.62亿","5.21亿","1.41亿","三季报","2020-02-26 16:03:33","002642"
"2019-09-30","9.09亿","9.09亿","9.09亿","-","三季报","2020-02-26 16:03:38","002643"
"2019-09-30","5.11亿","5.11亿","5.11亿","-","三季报","2020-02-26 16:03:40","002644"
"2019-09-30","4.63亿","4.63亿","3.96亿","6730.21万","三季报","2020-02-26 16:03:47","002645"
"2019-09-30","4.50亿","4.50亿","4.50亿","18.30万","三季报","2020-02-26 16:03:41","002646"
"2019-09-30","5.60亿","5.60亿","5.60亿","-","三季报","2020-02-26 16:03:50","002647"
"2019-11-18","10.66亿","10.66亿","10.38亿","2751.31万","激励股份上市","2020-02-26 16:03:55","002648"
"2019-09-30","5.25亿","5.25亿","4.24亿","1.01亿","三季报","2020-02-26 16:03:59","002649"
"2019-09-30","11.52亿","11.52亿","9.46亿","2.06亿","三季报","2020-02-26 16:04:05","002650"
"2019-09-30","10.18亿","10.18亿","5.27亿","4.90亿","三季报","2020-02-26 16:04:08","002651"
"2019-09-30","5.12亿","5.12亿","4.47亿","6492.75万","三季报","2020-02-26 16:04:13","002652"
"2019-09-30","10.84亿","10.84亿","4.85亿","5.99亿","三季报","2020-02-26 16:04:17","002653"
"2019-12-12","8.81亿","8.81亿","6.18亿","2.63亿","注销回购股份","2020-02-26 16:04:18","002654"
"2019-09-30","3.60亿","3.60亿","3.60亿","-","三季报","2020-02-26 16:04:23","002655"
"2019-09-30","7.13亿","7.13亿","4.92亿","2.20亿","三季报","2020-02-26 16:04:20","002656"
"2019-09-30","3.38亿","3.38亿","2.82亿","5510.60万","三季报","2020-02-26 16:04:25","002657"
"2019-09-30","6.05亿","6.05亿","3.05亿","3.00亿","三季报","2020-02-26 16:04:34","002658"
"2019-09-30","4.99亿","4.99亿","4.99亿","5300.00","三季报","2020-02-26 16:04:30","002659"
"2019-09-30","2.74亿","2.74亿","2.05亿","6891.84万","三季报","2020-02-26 16:04:35","002660"
"2019-09-30","3.29亿","3.29亿","3.24亿","435.07万","三季报","2020-02-26 16:04:42","002661"
"2019-09-30","15.00亿","15.00亿","14.59亿","4102.89万","三季报","2020-02-26 16:04:36","002662"
"2019-09-30","17.96亿","17.96亿","12.82亿","5.14亿","三季报","2020-02-26 16:04:46","002663"
"2019-09-30","4.00亿","4.00亿","3.50亿","5006.74万","三季报","2020-02-26 16:04:51","002664"
"2019-09-30","25.39亿","25.39亿","22.56亿","2.82亿","三季报","2020-02-26 16:05:03","002665"
"2019-06-30","7.54亿","7.54亿","4.44亿","3.10亿","半年报","2020-02-26 16:04:57","002666"
"2019-09-30","2.31亿","2.31亿","1.64亿","6718.99万","三季报","2020-02-26 16:05:09","002667"
"2019-09-30","10.84亿","10.84亿","6.54亿","4.30亿","三季报","2020-02-26 16:05:05","002668"
"2019-09-30","2.52亿","2.52亿","2.35亿","1757.20万","三季报","2020-02-26 16:05:11","002669"
"2019-09-30","19.35亿","19.35亿","16.23亿","3.12亿","三季报","2020-02-26 16:05:12","002670"
"2019-09-30","4.72亿","4.72亿","3.39亿","1.33亿","三季报","2020-02-26 16:05:17","002671"
"2019-09-30","8.79亿","6.79亿","6.60亿","1871.12万","三季报","2020-02-26 16:05:24","002672"
"2019-09-30","35.02亿","35.02亿","35.02亿","1000.00","三季报","2020-02-26 16:05:19","002673"
"2019-09-30","3.02亿","3.02亿","2.99亿","299.93万","三季报","2020-02-26 16:05:30","002674"
"2019-12-02","8.02亿","8.02亿","6.62亿","1.40亿","配售股份上市","2020-02-26 16:05:33","002675"
"2019-09-30","7.20亿","7.20亿","7.20亿","3.52万","三季报","2020-02-26 16:05:45","002676"
"2019-11-28","6.46亿","6.46亿","3.13亿","3.33亿","激励股份上市","2020-02-26 16:05:39","002677"
"2019-09-30","13.58亿","13.58亿","13.57亿","133.92万","三季报","2020-02-26 16:05:48","002678"
"2019-09-30","2.36亿","2.36亿","2.36亿","-","三季报","2020-02-26 16:05:46","002679"
"2019-12-05","20.33亿","20.33亿","10.80亿","9.54亿","注销回购股份","2020-02-26 16:05:57","002681"
"2019-09-30","5.62亿","5.62亿","4.44亿","1.18亿","三季报","2020-02-26 16:05:53","002682"
"2019-12-12","7.07亿","7.07亿","6.07亿","9964.94万","股东性质变更","2020-02-26 16:06:05","002683"
"2019-09-30","5.67亿","5.67亿","4.04亿","1.64亿","三季报","2020-02-26 16:06:03","002684"
"2019-09-30","10.08亿","10.08亿","7.71亿","2.37亿","三季报","2020-02-26 16:06:14","002685"
"2019-09-30","4.36亿","4.36亿","3.41亿","9479.06万","三季报","2020-02-26 16:06:09","002686"
"2019-09-30","3.50亿","3.50亿","2.94亿","5623.50万","三季报","2020-02-26 16:06:20","002687"
"2019-09-30","6.35亿","6.35亿","6.23亿","1201.19万","三季报","2020-02-26 16:06:26","002688"
"2019-09-30","10.43亿","10.43亿","10.41亿","247.86万","三季报","2020-02-26 16:06:31","002689"
"2019-09-30","6.76亿","6.76亿","3.28亿","3.48亿","三季报","2020-02-26 16:06:29","002690"
"2019-09-30","3.40亿","3.40亿","3.39亿","90.99万","三季报","2020-02-26 16:06:35","002691"
"2019-09-30","7.18亿","7.18亿","7.15亿","276.22万","三季报","2020-02-26 16:06:34","002692"
"2019-09-30","4.05亿","4.05亿","4.03亿","158.32万","三季报","2020-02-26 16:06:43","002693"
"2019-09-30","5.97亿","5.97亿","5.09亿","8840.79万","三季报","2020-02-26 16:06:40","002694"
"2019-09-30","5.14亿","5.14亿","4.53亿","6111.57万","三季报","2020-02-26 16:06:47","002695"
"2019-09-30","3.95亿","3.95亿","2.20亿","1.75亿","三季报","2020-02-26 16:06:48","002696"
"2019-09-30","13.60亿","13.60亿","10.78亿","2.82亿","三季报","2020-02-26 16:07:01","002697"
"2019-09-30","10.23亿","10.23亿","8.23亿","2.00亿","三季报","2020-02-26 16:06:55","002698"
"2019-10-24","9.10亿","9.10亿","7.94亿","1.15亿","配售股份上市","2020-02-26 16:07:07","002699"
"2019-09-30","4.22亿","4.22亿","3.13亿","1.09亿","三季报","2020-02-26 16:07:13","002700"
"2019-11-18","23.55亿","23.55亿","23.31亿","2399.68万","股权激励","2020-02-26 16:07:23","002701"
"2019-09-30","4.81亿","4.81亿","3.19亿","1.62亿","三季报","2020-02-26 16:07:17","002702"
"2019-09-30","7.90亿","5.73亿","5.53亿","1979.37万","三季报","2020-02-26 16:07:24","002703"
"2019-09-30","8.01亿","8.01亿","7.96亿","547.90万","三季报","2020-02-26 16:07:27","002705"
"2019-10-16","7.85亿","7.85亿","5.88亿","1.97亿","注销回购股份","2020-02-26 16:07:31","002706"
"2019-09-30","8.79亿","8.79亿","5.31亿","3.48亿","三季报","2020-02-26 16:07:34","002707"
"2019-09-30","4.69亿","4.69亿","3.83亿","8537.84万","三季报","2020-02-26 16:07:36","002708"
"2019-09-30","5.48亿","5.48亿","3.66亿","1.82亿","三季报","2020-02-26 16:07:42","002709"
"2019-09-30","10.56亿","10.56亿","10.53亿","297.19万","三季报","2020-02-26 16:07:45","002711"
"2019-09-30","5.81亿","5.81亿","3.76亿","2.05亿","三季报","2020-02-26 16:07:50","002712"
"2019-10-16","4.20亿","4.20亿","4.01亿","1820.26万","注销回购股份","2020-02-26 16:07:53","002713"
"2019-09-30","21.62亿","21.62亿","11.67亿","9.95亿","三季报","2020-02-26 16:07:55","002714"
"2019-09-30","9200.00万","9200.00万","8519.20万","680.80万","三季报","2020-02-26 16:07:57","002715"
"2019-09-30","9.60亿","9.60亿","6.23亿","3.38亿","三季报","2020-02-26 16:07:58","002716"
"2019-09-30","15.37亿","15.37亿","10.25亿","5.12亿","三季报","2020-02-26 16:08:02","002717"
"2019-09-30","1.31亿","1.31亿","6639.37万","6505.41万","三季报","2020-02-26 16:07:59","002718"
"2019-09-30","1.74亿","1.74亿","1.62亿","1226.72万","三季报","2020-02-26 16:08:07","002719"
"2019-10-25","8.35亿","8.35亿","6.21亿","2.14亿","配售股份上市","2020-02-26 16:08:06","002721"
"2019-09-30","1.75亿","1.75亿","1.72亿","322.90万","三季报","2020-02-26 16:08:15","002722"
"2019-09-30","1.91亿","1.91亿","1.74亿","1705.49万","三季报","2020-02-26 16:08:10","002723"
"2019-09-30","7.20亿","7.20亿","3.32亿","3.88亿","三季报","2020-02-26 16:08:23","002724"
"2019-09-30","2.56亿","2.56亿","1.77亿","7942.52万","三季报","2020-02-26 16:08:20","002725"
"2019-09-30","7.56亿","7.56亿","7.50亿","562.43万","三季报","2020-02-26 16:08:36","002726"
"2019-09-30","5.68亿","5.68亿","3.00亿","2.68亿","三季报","2020-02-26 16:08:32","002727"
"2019-09-30","2.01亿","2.01亿","1.20亿","8107.50万","三季报","2020-02-26 16:08:41","002728"
"2019-09-30","6668.00万","6668.00万","6668.00万","-","三季报","2020-02-26 16:08:38","002729"
"2019-09-30","3.23亿","3.23亿","2.90亿","3217.50万","三季报","2020-02-26 16:08:47","002730"
"2019-09-30","2.56亿","2.56亿","2.20亿","3652.62万","三季报","2020-02-26 16:08:49","002731"
"2019-09-30","1.57亿","1.57亿","1.56亿","176.99万","三季报","2020-02-26 16:08:53","002732"
"2019-09-30","3.50亿","3.50亿","3.27亿","2287.44万","三季报","2020-02-26 16:09:00","002733"
"2019-11-11","2.87亿","2.87亿","2.46亿","4072.72万","激励股份上市","2020-02-26 16:09:08","002734"
"2019-09-30","1.43亿","1.43亿","7588.16万","6681.96万","三季报","2020-02-26 16:09:03","002735"
"2019-09-30","82.00亿","82.00亿","82.00亿","-","三季报","2020-02-26 16:09:15","002736"
"2019-10-30","5.84亿","5.84亿","5.33亿","5060.96万","其他","2020-02-26 16:09:20","002737"
"2019-12-09","2.78亿","2.78亿","1.85亿","9292.21万","激励股份上市","2020-02-26 16:09:25","002738"
"2019-09-30","20.78亿","20.78亿","17.61亿","3.17亿","三季报","2020-02-26 16:09:30","002739"
"2019-09-30","4.54亿","4.54亿","1.90亿","2.64亿","三季报","2020-02-26 16:09:34","002740"
"2019-09-30","3.74亿","3.74亿","2.22亿","1.52亿","三季报","2020-02-26 16:09:38","002741"
"2019-09-30","4.32亿","4.32亿","2.70亿","1.62亿","三季报","2020-02-26 16:09:39","002742"
"2019-09-30","3.36亿","3.36亿","3.33亿","282.75万","三季报","2020-02-26 16:09:41","002743"
"2019-09-30","12.77亿","12.77亿","7.32亿","5.45亿","三季报","2020-02-26 16:09:46","002745"
"2019-09-30","4.64亿","4.64亿","3.63亿","1.01亿","三季报","2020-02-26 16:09:50","002746"
