股票代码,pid
002613,40500
002614,28875
002615,30529
002616,40414
002617,45459
002618,30765
002619,15535
002620,13575
002621,44541
002622,29534
002623,13341
002624,53830
002625,13072
002626,51439
002627,17128
002628,42652
002629,8714
002630,37055
002631,1043
002632,4542
002633,33895
002634,54213
002635,33065
002636,12922
002637,38214
002638,15149
002639,45357
002640,964
002641,38409
002642,36112
002643,39507
002644,44645
002645,48257
002646,14266
002647,47029
002648,38637
002649,17249
002650,28592
002651,48591
002652,46214
002653,34917
002654,23203
002655,30665
002656,27903
002657,17312
002658,12848
002659,29765
002660,34324
002661,6845
002662,38665
002663,5379
002664,13790
002665,19520
002666,26163
002667,39370
002668,52796
002669,52435
002670,41247
002671,11816
002672,43813
002673,14447
002674,23796
002675,41461
002676,20977
002677,34987
002678,20765
002679,48063
002681,23733
002682,40324
002683,48239
002684,41364
002685,29461
002686,53183
002687,10866
002688,21592
002689,5142
002690,53035
002691,32595
002692,12974
002693,44264
002694,37068
002695,49759
002696,39920
002697,13982
002698,49972
002699,33214
002700,26281
002701,2509
002702,17002
002703,5057
002705,15695
002706,35545
002707,4854
002708,1278
002709,2846
002711,41991
002712,36362
002713,30930
002714,32997
002715,37290
002716,44601
002717,3799
002718,36755
002719,37313
002721,43760
002722,46861
002723,31651
002725,5840
002726,26363
002727,26746
002728,13430
002729,23505
002730,49946
002731,45519
002732,13350
002733,9925
002734,2045
002735,39041
002736,27669
002737,49932
002738,23413
002739,38348
002740,30592
002741,14108
002742,20517
002743,33759
002745,34394
002746,38064
002747,38439
002748,19849
002749,46126
002750,10780
002751,20236
002752,2361
002753,24445
002755,17480
002756,29902
002757,4638
002758,37419
002759,40847
002760,36049
002761,12328
002762,38918
002763,7367
002765,7008
002766,5196
002767,45742
002768,2970
002769,42680
002770,5742
002771,9985
002772,43628
002773,4980
002774,41857
002775,39464
002776,17780
002777,29469
002778,26130
002779,53172
002780,39996
002781,29958
002782,41677
002783,29082
002785,32726
002786,53954
002787,10285
002788,35761
002789,53802
002790,17263
002791,25462
002792,31355
002793,25019
002795,41552
002796,32059
002797,47600
002798,24613
002800,53660
002801,26699
002802,449
002803,17713
002805,22786
002806,43839
002807,51071
002808,3566
002809,12226
002810,20831
002811,8597
002812,5026
002813,52892
002815,13007
002816,7709
002817,16356
002818,43212
002819,35900
002820,38596
002821,48605
002822,8822
002823,1165
002824,20202
002825,46037
002826,44516
002827,41831
002828,19536
002829,32159
002830,1426
002831,11496
002832,6877
002833,692
002835,45058
002836,29969
002837,339
002838,3631
002839,30135
002840,50494
002841,44498
002842,35135
002843,35147
002845,21336
002846,38180
002847,46914
002848,33491
002849,40887
002850,25358
002851,37024
002852,27026
002853,48094
002855,25205
002856,46021
002857,42617
002858,25034
002859,30468
002860,39446
002861,17995
002862,48251
002863,48540
002864,49662
002865,25975
002866,47380
002867,25175
002868,41976
002869,15550
002870,51572
002871,52947
002872,3280
002873,39682
002875,1434
002876,31269
002877,51134
002878,23996
002879,31271
002880,33217
002881,47531
002882,22655
002883,36043
002884,46848
002885,38664
002886,34395
002887,22058
002888,9492
002889,3847
002890,11186
002891,10038
002892,33345
002893,4959
002895,26248
002896,17697
002897,2677
002898,32352
002899,18482
002900,51574
002901,28086
002902,25966
002903,13989
002905,20624
002906,4782
002907,37525
002908,33889
002909,20276
002910,35713
002911,21648
002912,25458
002913,50876
002915,48836
002916,48405
002917,23999
