pid,股票代码,职务,薪酬,直接持股数,高管类型
47651,300470,独立董事,7.1万,-,董事会
48055,300470,监事会主席,-,-,监事会
48881,300470,董事,-,-,董事会
8965,300470,独立董事,7.1万,-,董事会
11354,300470,董事,-,-,董事会
31805,300470,"董事长,董事",-,-,董事会
20033,300470,监事,55.07万,140.4万,监事会
50133,300470,董事,97.33万,382.1万,董事会
8907,300470,独立董事,6.6万,-,董事会
14058,300471,职工监事,17.46万,1.87万,监事会
33766,300471,监事,-,-,监事会
18343,300471,监事会主席,20.1万,2.4万,监事会
43861,300471,独立董事,8万,-,董事会
18375,300471,副总经理,39.71万,7.75万,监事会
39406,300471,独立董事,8万,-,董事会
42579,300471,副总经理,-,-,监事会
3081,300471,"副董事长,董事",40.06万,1.224亿,董事会
3855,300471,"董事长,董事",-,-,董事会
16016,300471,财务总监,-,-,监事会
10839,300471,"董事会秘书,副总经理",-,-,监事会
46376,300471,独立董事,8万,-,董事会
41798,300471,副总经理,40.82万,7.5万,监事会
977,300471,董事,15.14万,5万,董事会
13601,300471,副总经理,50.51万,2.1万,监事会
11863,300471,董事,-,-,董事会
34968,300472,职工监事,31.93万,-,监事会
31273,300472,独立董事,5.95万,-,董事会
9313,300472,副总经理,-,-,监事会
1323,300472,董事,34.21万,781.6万,董事会
30986,300472,副总经理,-,-,高管
29924,300472,监事,56.3万,-,监事会
40702,300472,监事会主席,27.51万,419.4万,监事会
44655,300472,"常务副总经理,财务总监",37.61万,-,监事会
35678,300472,副总经理,34.48万,-,监事会
10575,300472,董事,29.45万,519万,董事会
20480,300472,"董事长,董事",36万,1118万,董事会
51004,300472,"董事会秘书,副总经理",26.64万,78.75万,监事会
30350,300472,董事,-,904万,董事会
25367,300472,独立董事,-,-,董事会
18322,300472,独立董事,5.95万,-,董事会
45071,300473,"副董事长,董事",77.6万,60万,董事会
21131,300473,独立董事,6万,-,董事会
44194,300473,监事会主席,30.3万,-,监事会
42231,300473,董事,72.4万,50万,董事会
36013,300473,"董事长,董事",92万,56.25万,董事会
36953,300473,董事,66万,50万,董事会
25685,300473,监事,-,3万,监事会
3562,300473,监事,-,-,监事会
29859,300473,独立董事,6万,-,董事会
30924,300473,独立董事,6万,-,董事会
6644,300473,董事,69.4万,50万,董事会
22021,300473,董事,-,10万,董事会
33667,300474,独立董事,4.5万,-,董事会
40436,300474,常务副总经理,57.64万,254.4万,监事会
4058,300474,独立董事,6万,-,董事会
30805,300474,"副董事长,董事",69.34万,1.023亿,董事会
22986,300474,董事会秘书,28.32万,4.5万,监事会
34712,300474,"董事长,董事",58.28万,1643万,董事会
3418,300474,财务总监,31.33万,6万,监事会
49745,300474,副总经理,57.99万,1503万,监事会
223,300474,独立董事,5万,-,董事会
33888,300474,董事,-,-,董事会
23066,300474,职工监事,47.7万,278.9万,监事会
30226,300474,监事,6万,-,监事会
2631,300474,监事会主席,5万,-,监事会
10778,300474,董事,57.99万,1503万,董事会
29323,300475,职工监事,10.98万,-,监事会
35172,300475,董事,-,-,董事会
5355,300475,董事,-,-,董事会
46893,300475,董事会秘书,22.3万,-,监事会
40392,300475,独立董事,5万,-,董事会
17547,300475,独立董事,5万,-,董事会
28704,300475,"董事长,董事",-,-,董事会
10565,300475,监事,12.9万,-,监事会
24924,300475,监事会主席,-,-,监事会
29394,300475,董事,-,-,董事会
4953,300475,独立董事,-,-,董事会
13252,300475,"副总经理,财务总监",-,-,监事会
8204,300476,董事,69万,-,董事会
12453,300476,独立董事,-,-,董事会
48690,300476,董事,46.89万,367.9万,董事会
15042,300476,独立董事,-,-,董事会
54141,300476,独立董事,-,-,董事会
11841,300476,监事会主席,-,-,监事会
15493,300476,财务总监,57.86万,177.8万,监事会
3034,300476,职工监事,-,-,监事会
30093,300476,"董事会秘书,副总经理",62.8万,273.6万,监事会
8447,300476,董事,93.27万,472.8万,董事会
34196,300476,"董事长,董事",112.7万,-,董事会
26045,300476,监事,-,-,监事会
21487,300477,董事,84.44万,2234万,董事会
51623,300477,副总经理,56万,-,监事会
12004,300477,独立董事,8万,-,董事会
31895,300477,"董事长,董事",70万,1.161亿,董事会
24488,300477,独立董事,8万,-,董事会
37888,300477,董事,37.5万,2673万,董事会
40539,300477,职工监事,28.14万,-,监事会
2928,300477,财务总监,46万,-,监事会
38734,300477,"董事会秘书,副总经理",-,-,监事会
36186,300477,独立董事,8万,-,董事会
51999,300477,监事会主席,21.88万,833.3万,监事会
47166,300477,职工监事,-,-,监事会
27395,300477,董事,70万,5837万,董事会
43662,300477,董事,70万,125.7万,董事会
8855,300477,董事,32.2万,1061万,董事会
49432,300478,副总经理,27.39万,-,监事会
29278,300478,"董事长,董事",-,-,董事会
17845,300478,董事,-,-,董事会
49010,300478,总工程师,28.66万,-,监事会
33510,300478,独立董事,6万,-,董事会
53079,300478,监事会主席,11.45万,-,监事会
52564,300478,独立董事,6万,-,董事会
24592,300478,职工监事,10.59万,-,监事会
26748,300478,副总经理,17.79万,-,监事会
34721,300478,副总经理,-,-,监事会
34254,300478,"副董事长,董事",-,-,董事会
4059,300478,董事,-,-,董事会
28730,300478,董事,116.3万,-,董事会
19361,300478,副总经理,27万,-,监事会
27145,300478,独立董事,6万,-,董事会
52755,300478,监事,11.92万,-,监事会
7240,300478,副总经理,31.93万,-,监事会
11517,300478,"董事会秘书,副总经理",25.57万,-,监事会
22947,300478,董事,-,-,董事会
47299,300479,董事,47.62万,-,董事会
46927,300479,"副董事长,董事",25.5万,-,董事会
51117,300479,职工监事,10.28万,100,监事会
20969,300479,独立董事,6万,-,董事会
25296,300479,董事,47.36万,-,董事会
17489,300479,监事会主席,-,-,监事会
30964,300479,董事,46.25万,-,董事会
33659,300479,"董事会秘书,副总经理",26.45万,-,监事会
5096,300479,副总经理,30.85万,-,监事会
11037,300479,副总经理,35.98万,-,监事会
44997,300479,"董事长,董事",26.61万,-,董事会
29733,300479,独立董事,6万,-,董事会
34954,300479,独立董事,6万,-,董事会
11355,300479,监事,26.64万,-,监事会
5879,300479,副总经理,39.83万,-,监事会
26890,300479,副总经理,27.37万,-,监事会
52070,300479,财务总监,29.86万,-,监事会
24333,300479,董事,10万,-,董事会
27985,300480,董事,-,27.32万,董事会
48494,300480,独立董事,5万,-,董事会
53867,300480,董事,29.36万,-,董事会
15189,300480,"董事会秘书,副总经理,财务负责人",23.02万,3.857万,监事会
17792,300480,监事会主席,16.68万,43.73万,监事会
53307,300480,董事,15.51万,62.75万,董事会
21034,300480,董事,50万,155.7万,董事会
52154,300480,独立董事,5万,-,董事会
26069,300480,监事,-,-,监事会
3836,300480,独立董事,5万,-,董事会
13004,300480,副总经理,28.45万,-,监事会
389,300480,独立董事,1.67万,-,董事会
37224,300480,职工监事,8.33万,-,监事会
53381,300480,"董事长,董事",50万,9205万,董事会
40792,300480,副总经理,28.8万,-,监事会
12910,300481,独立董事,4.8万,-,董事会
19768,300481,监事,27.02万,3万,监事会
1468,300481,总经理,26.8万,-,监事会
45828,300481,副总经理,30.85万,24万,监事会
10498,300481,职工监事,12.44万,1.3万,监事会
26971,300481,董事,-,-,董事会
3688,300481,"董事长,董事",8万,144.3万,董事会
12637,300481,董事,27.38万,12.6万,董事会
32672,300481,副总经理,15.93万,15万,监事会
7415,300481,独立董事,4.8万,-,董事会
47384,300481,独立董事,4.8万,-,董事会
53427,300481,副总经理,29.85万,42万,监事会
8636,300481,董事,26.18万,33万,董事会
8570,300481,监事会主席,-,-,监事会
33503,300482,董事,93.75万,9万,董事会
2727,300482,"副总经理,财务总监",54.99万,9万,监事会
27625,300482,监事会主席,-,-,监事会
11546,300482,副总经理,52.15万,-,监事会
39880,300482,副总经理,141.8万,-,监事会
11009,300482,副总经理,65.85万,9万,监事会
47771,300482,董事,84.75万,7867万,董事会
14865,300482,独立董事,2.5万,-,董事会
20343,300482,独立董事,-,-,董事会
54278,300482,"董事长,董事",84.78万,5453万,董事会
8549,300482,独立董事,2.5万,-,董事会
2032,300482,职工监事,58.42万,5.04万,监事会
17560,300482,董事会秘书,-,-,监事会
16915,300482,监事,-,-,监事会
27352,300482,董事,-,-,董事会
8998,300482,副总经理,55.43万,9万,监事会
32366,300482,董事,-,-,董事会
188,300482,独立董事,2.5万,-,董事会
7908,300483,独立董事,-,-,董事会
52774,300483,独立董事,6万,-,董事会
52339,300483,董事,6万,-,董事会
30277,300483,董事,45万,526.5万,董事会
28101,300483,"董事长,董事",50万,579.2万,董事会
4976,300483,"董事会秘书,副总经理",-,-,监事会
39633,300483,财务总监,21万,-,监事会
16158,300483,董事,-,-,董事会
41609,300483,职工监事,14.95万,-,监事会
24797,300483,独立董事,6万,-,董事会
2593,300483,职工监事,-,-,监事会
38802,300483,监事会主席,2万,-,监事会
41168,300484,董事,36.05万,1224万,董事会
23314,300484,独立董事,5300,-,董事会
29792,300484,董事,38.29万,1252万,董事会
10311,300484,监事,1.15万,-,监事会
34965,300484,董事,39.06万,2020万,董事会
22143,300484,董事,31.25万,949.2万,董事会
27267,300484,董事会秘书,26.95万,-,监事会
33038,300484,财务负责人,-,-,监事会
41334,300484,副总经理,33.82万,-,监事会
17922,300484,职工监事,16.49万,-,监事会
4957,300484,监事会主席,22.86万,-,监事会
14042,300484,"董事长,董事",69.3万,3213万,董事会
26154,300484,独立董事,5300,-,董事会
31110,300484,独立董事,5300,-,董事会
22969,300485,总工程师,69.71万,9万,监事会
38071,300485,职工监事,25.73万,-,监事会
12500,300485,营销中心总监,52.44万,15万,监事会
29707,300485,监事,20.59万,-,监事会
47190,300485,独立董事,6万,-,董事会
8971,300485,董事,19.08万,5.7万,董事会
23204,300485,独立董事,6万,-,董事会
14873,300485,董事,63.1万,15万,董事会
35952,300485,独立董事,6万,-,董事会
23657,300485,董事,6万,-,董事会
8318,300485,监事会主席,6万,-,监事会
21701,300485,董事,63.1万,5413万,董事会
31577,300485,"董事长,董事",83.1万,2.385亿,董事会
48476,300486,"董事长,董事",67.96万,-,董事会
3064,300486,监事会主席,-,-,监事会
2674,300486,财务总监,26.49万,-,高管
37401,300486,副总经理,44.32万,2.86万,监事会
14291,300486,"董事会秘书,副总经理",44.32万,2.96万,监事会
25292,300486,监事,11.07万,-,监事会
49950,300486,副总经理,-,-,监事会
49766,300486,副总经理,51.06万,10.76万,高管
1289,300486,副总经理,43.82万,10.85万,监事会
25201,300486,独立董事,5.02万,-,董事会
15798,300486,"副董事长,董事",22万,1966万,董事会
19924,300486,副总经理,38.82万,-,监事会
11032,300486,总经理,22.13万,-,监事会
21313,300486,独立董事,5.02万,-,董事会
10542,300486,"副董事长,董事",-,-,董事会
7541,300486,独立董事,5.02万,-,董事会
46310,300486,职工监事,19.3万,-,监事会
18293,300486,董事,47万,10.84万,董事会
40524,300486,副总经理,-,-,监事会
47129,300486,职工监事,-,-,监事会
43206,300487,董事,18.63万,19.88万,董事会
50252,300487,董事,30.49万,5160万,董事会
30080,300487,独立董事,-,-,董事会
25370,300487,"董事会秘书,副总经理",18.01万,19.75万,监事会
46470,300487,董事,-,-,董事会
20377,300487,监事会主席,-,13.06万,监事会
52367,300487,独立董事,5.6万,-,董事会
51144,300487,监事,15.73万,-,监事会
50054,300487,独立董事,5.6万,-,董事会
42638,300487,董事,24.92万,3420万,董事会
2158,300487,职工监事,9.44万,-,监事会
54132,300487,董事,24.31万,19.75万,董事会
17742,300487,"董事长,董事",23.11万,2730万,董事会
36653,300488,职工监事,42.15万,-,监事会
53962,300488,副总经理,48.42万,3.5万,监事会
54097,300488,独立董事,5万,-,董事会
2135,300488,监事会主席,34.32万,-,监事会
9118,300488,副总经理,43.9万,3.5万,监事会
36986,300488,副总经理,50.08万,3.5万,监事会
49614,300488,独立董事,5万,-,董事会
29149,300488,监事,12.1万,-,监事会
45768,300488,独立董事,5万,-,董事会
24388,300488,财务总监,14.62万,3.2万,监事会
39057,300488,董事,40.73万,900.1万,董事会
17428,300488,董事,28.95万,600.1万,董事会
46837,300488,"董事长,董事",30.58万,900.1万,董事会
17258,300489,监事,-,-,监事会
41510,300489,副总经理,24.44万,-,监事会
11182,300489,董事,-,-,董事会
49916,300489,独立董事,5.95万,-,董事会
35274,300489,财务总监,22.94万,-,监事会
44179,300489,副总经理,27.88万,5.625万,监事会
25409,300489,董事,-,-,董事会
7361,300489,"董事长,董事",-,-,董事会
43831,300489,董事,-,-,董事会
42675,300489,董事会秘书,23.5万,-,监事会
13688,300489,监事会主席,9.32万,-,监事会
30391,300489,职工监事,14.04万,-,监事会
51706,300489,独立董事,3.97万,-,董事会
3411,300489,董事,-,-,董事会
24978,300489,副总经理,23.91万,-,监事会
33092,300489,独立董事,5.95万,-,董事会
29884,300489,董事,26.16万,70万,董事会
54201,300490,董事,45.37万,10万,董事会
24211,300490,独立董事,6万,-,董事会
46047,300490,副总经理,43.34万,55.73万,监事会
29839,300490,副总经理,45.63万,10万,监事会
19956,300490,副总经理,46.91万,94.78万,监事会
51193,300490,"董事会秘书,副总经理",48.22万,27.34万,监事会
22599,300490,独立董事,6万,-,董事会
16836,300490,独立董事,6万,-,董事会
46335,300490,董事,70.58万,228.3万,董事会
51706,300490,董事,-,-,董事会
38866,300490,职工监事,32.12万,-,监事会
15358,300490,监事,19.69万,25.65万,监事会
13653,300490,副总经理,48.13万,45.17万,监事会
39566,300490,董事,47.97万,10万,董事会
19589,300490,监事会主席,39.82万,46.09万,监事会
53580,300490,财务总监,48.91万,10万,监事会
33016,300490,董事,-,-,董事会
10199,300490,"董事长,董事",73.54万,326.1万,董事会
31980,300491,"副总经理,财务总监",-,-,监事会
12700,300491,职工监事,9.49万,1.26万,监事会
45291,300491,董事,33.08万,1.62万,董事会
31532,300491,监事,17.66万,-,监事会
26499,300491,独立董事,2万,-,董事会
5972,300491,董事,22.28万,3.41万,董事会
40465,300491,独立董事,2万,-,董事会
48931,300491,独立董事,2万,-,董事会
18808,300491,董事,30.64万,623.8万,董事会
486,300491,监事会主席,22.2万,8.348万,监事会
52218,300491,董事,19.64万,394.3万,董事会
22437,300491,副总经理,-,399.9万,监事会
31770,300491,"董事长,董事",37.26万,2401万,董事会
51555,300492,副总经理,50.8万,-,监事会
38629,300492,独立董事,1.22万,-,董事会
20092,300492,董事会秘书,-,-,监事会
9928,300492,监事会主席,66.59万,351万,监事会
35385,300492,董事,52.36万,292.5万,董事会
35947,300492,独立董事,10万,-,董事会
15533,300492,监事,49.41万,-,监事会
31845,300492,董事,89.63万,-,董事会
10151,300492,董事,-,-,董事会
19196,300492,职工监事,54.91万,-,监事会
43535,300492,董事,11.76万,-,董事会
21633,300492,独立董事,1.22万,-,董事会
11769,300492,"董事长,董事",-,2427万,董事会
14793,300492,财务总监,58.71万,-,监事会
