股票代码,经营范围
300040,场地
300040,设备租赁，招标代理服务，新能源发电设计与施工。
300041,胶粘剂（丙烯酸酯聚合物类胶粘剂
300041,氯丁胶粘剂）（许可有效期至2019年12月31日）
300041,汽车制动液
300041,原子灰
300041,液压油
300041,润滑油
300041,润滑脂的生产与销售；润滑剂
300041,制冷剂
300041,清洗剂等专项化学制品及相关使用设备
300041,精细化工产品的研究与开发及销售（不含危险化学品和国家禁止经营的化学品）；商品及技术进出口业务（不含国家限制或禁止的商品和技术进出口）。
300043,设计
300043,制作
300043,发布
300043,代理国内外各类广告；设计
300043,开发网络游戏；制造
300043,加工
300043,销售：汽车模型
300043,塑料制品
300043,五金制品
300043,汽车配件
300043,电子元器件
300043,电子产品
300043,玩具
300043,自行车
300043,儿童自行车
300043,滑板车；销售：塑胶原料
300043,五金交电
300043,服装
300043,鞋帽
300043,箱包
300043,文具
300043,日用品；货物进出口
300043,技术进出口（依法须经批准的项目，经相关部门批准后方可开展经营活动）
300042,从事电脑软硬件
300042,移动存储产品
300042,数码影音娱乐产品
300042,多媒体产品
300042,网络
300042,系统集成及无线数据产品（不含限制项目）的技术开发；从事集成电路设计；从事移动存储产品
300042,数码影音娱乐产品以及无线数据产品（不含限制项目）的生产（由分支机构经营）；国内商业
300042,物资供销业（不含专营
300042,专控
300042,专卖商品）；信息咨询（不含限制项目）；从事自有技术的转让及授权；经营进出口业务（法律
300042,行政法规
300042,国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；自有物业租赁；自有物业管理。
300045,生产北斗/GPS兼容定位模块
300045,北斗/GPS兼容型卫星导航模拟器
300045,新一代实时半实物仿真机
300045,雷达目标回波模拟器。一般经营项目：技术开发；技术推广；技术转让；技术咨询；技术服务；技术培训；技术中介服务；货物进出口；技术进出口；代理进出口；销售自产产品
300045,计算机
300045,软件及辅助设备
300045,仪器仪表
300045,机械设备
300045,电子产品
300045,电子元器件
300045,通讯设备；计算机系统集成；应用软件服务；出租办公用房；会议服务；承办展览展示活动。
300046,功率晶闸管
300046,整流管
300046,电力半导体模块等大功率半导体元器件及其功率组件，汽车电子，电力半导体用散热器，各种电力电子装置的研制
300046,生产
300046,销售；广播电视节目制作；文化项目投资与管理；组织文化艺术交流活动（不含演出）；文艺创作。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
300047,计算机软
300047,硬件产品的销售及售后服务；计算机网络设计
300047,软件开发
300047,系统集成；信息系统咨询和相关技术服务（不含限制项目及专营
300047,专控
300047,专卖商品）；国内贸易（法律
300047,行政法规
300047,国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；经营进出口业务（法律
300047,行政法规
300047,国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；通信产品及其配套设备的代理销售
300047,售后服务（不含专营
300047,专控
300047,专卖商品）；自有物业租赁。^计算机软
300047,硬件产品的生产；第二类增值电信业务中的信息服务业务（不含固定网电话信息服务和互联网信息服务）。
300049,中
300049,西生化药品生产
300049,销售。软件开发
300049,信息技术咨询服务
300049,自有房地产经营活动
300049,其他专业技术服务业
300049,技术推广服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
300050,软件开发
300050,系统集成
300050,电力技术推广
300050,技术服务；通信设备
300050,仪器仪表
300050,电子元件
300050,电子产品的批发
300050,零售；无线通信终端设备（含手机）的生产
300050,研发及服务。
300048,太阳能
300048,光伏
300048,风电
300048,高压变频器
300048,新能源汽车及其充电桩产业链运营的技术开发
300048,技术转让
300048,技术服务
300048,技术咨询；制造高压变频器；销售自产产品；系统集成；货物进出口
300048,技术进出口。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动）。
300051,工程和技术研究和试验发展；信息系统集成服务；软件开发；信息技术咨询服务；计算机
300051,软件及辅助设备批发；其他机械设备及电子产品批发；计算机
300051,软件及辅助设备零售；其他电子产品零售；数据处理和存储服务；数字内容服务；经营各类商品和技术的进出口（不另附进出口商品目录），但国家限定公司经营或禁止进出口的商品及技术除外；通信终端设备制造(含移动电话的生产)；通信设备零售(含移动电话的销售)；通讯设备修理(含移动电话的维修等售后服务)；互联网接入及相关服务（不含网吧）；互联网信息服务（不含药品信息服务和网吧）；互联网域名注册服务；其他互联网服务（不含需经许可审批的项目）；其他未列明信息技术服务业（不含需经许可审批的项目）；其他未列明电信业务(含移动通信转售业务
300051,宽带接入网业务
300051,第一类增值电信业务中的互联网数据中心业务)；汽车租赁（不含营运）。
300052,计算机软
300052,硬件及网络系统的技术开发；电子通讯产品的技术开发
300052,外观设计以及相关产品的销售和咨询服务(不含专营
300052,专控
300052,专卖商品及限制项目)；因特网接入服务业务
300052,信息服务业务(仅限互联网信息服务和移动网信息服务业务)；进出口业务；互联网游戏出版物；手机游戏出版物。
300053,集成电路和计算机软件及硬件产品
300053,宇航总线测试系统及产品
300053,智能控制系统及产品
300053,SIP存储器和计算机模块及产品
300053,宇航飞行器控制系统及产品
300053,微小卫星
300053,移动电话（手机）
300053,可穿戴智能电子产品的研发
300053,生产
300053,测试
300053,销售和技术咨询服务（涉及许可经营的凭许可证经营）；上述产品同类商品的批发及进出口业务（不涉及国营贸易管理商品，涉及配额
300053,许可证管理商品的，按国家有关规定办理）。
300054,电子信息材料
300054,半导体及光电材料
300054,功能性新材料的研制
300054,生产
300054,销售及服务；芯片设计和软件开发业务及服务；云打印及数字快英服务（不含印刷）；新材料
300054,软件及芯片的技术开发
300054,技术服务
300054,技术转让及服务；经营本企业和本企业成员企业自产产品及相关技术的出口业务；经营本企业和本企业成员企业生产
300054,科研所需的原辅材料
300054,机械设备
300054,仪器仪表
300054,零配件及相关技术的进口业务；经营本企业的进料加工和“三来一补”业务；房屋租赁；企业管理咨询及服务；专利转让。（涉及许可经营项目，应取得相关部门许可后方可经营）
300055,环境保护工程的技术研发
300055,技术咨询
300055,技术服务；投资与资产管理；专业承包；货物进出口；技术进出口；代理进出口；销售机械设备
300055,电器设备
300055,五金交电
300055,化工产品（不含危险化学品及一类易制毒化学品）
300055,仪器仪表。
300057,加工
300057,制造
300057,研发：新材料
300057,纸制品
300057,包装材料
300057,光电产品
300057,建筑材料
300057,汽车用品
300057,塑料制品
300057,金属材料及制品（钢铁
300057,钢材除外）
300057,电子产品
300057,工艺美术品（不含金银制品；象牙
300057,犀角及其制品除外）；销售：化工原料（不含危险化学品）
300057,仪器仪表
300057,电子计算机及配件
300057,五金交电
300057,针纺织品；货物仓储（不含危险化学品）；货物或技术进出口（国家禁止或涉及行政审批的货物和技术进出口除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
