股票代码,公司名称,英文名称,曾用名,所属申万行业,主营业务,公司网址,注册资金,员工人数,电话,传真,邮政编码,办公地址,公司简介,所属地域,简写名称
603938,唐山三孚硅业股份有限公司,"Tangshan Sunfar Silicon Industries Co.,Ltd.",-,化工 — 化学制品,三氯氢硅及氢氧化钾等精细化工产品的研发、生产和销售,www.tssunfar.com,1.5亿元,719,86-0315-5656180,86-0315-5658263,63305,河北省唐山市丰南区南堡开发区工业区(唐山氯碱有限公司北侧),唐山三孚硅业股份有限公司在报告期内主要从事三氯氢硅及氢氧化钾等精细化工产品的研发、生产和销售，公司主要产品为三氯氢硅、氢氧化钾。2018年10月，公司通过河北省科技小巨人认定及唐山市企业技术中心认定，2018年共取得11项专利授权证书，其中“一种生产95%浓度氢氧化钾的设备及工艺”取得发明专利证书（公告编号：2018-056）。目前公司拥有专利17项，另有1项发明专利处于申报过程中。,河北省,三孚股份
603939,益丰大药房连锁股份有限公司,"Yifeng Pharmacy Chain Co.,Ltd.",-,医药生物 — 医药商业Ⅱ,药品、保健品、医疗器械以及与健康相关的日用便利品等的连锁零售,www.yfdyf.cn,3.79亿元,20790,86-0731-89953989,86-0731-89953989,410000,湖南省长沙市岳麓区高新区金洲大道68号,益丰大药房连锁股份有限公司主要业务为医药零售业务、医药批发业务以及其他业务收入。主要产品涵盖药品、保健品、医疗器械、健康相关的日用便利品，公司2014-2018年在中国药品零售企业综合竞争力排行榜排名第五位。根据中康咨询和《第一药店》数据显示，公司获得2015-2017年度中国药品零售企业竞争力排行榜运营力冠军，2018年获中国药品零售企业竞争力排行榜盈利力冠军。,湖南省,益丰药房
603955,大千生态环境集团股份有限公司,"Daqian Ecology&Environment Group Co.,Ltd.",-,建筑装饰 — 园林工程,园林景观工程的施工、设计以及园林苗木的生产与销售、园林养护以及生态景观的技术研发,www.daqianjg.com,1.13亿元,484,86-025-83751888,86-025-83751378,210036,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,"大千生态环境集团股份有限公司主要从事生态园林景观规划、设计、建设、运营,苗木培育、种植、销售等,并涉及文化旅游、生态环境修复与治理等业务。公司共有科研项目9项，其中新立项的科研项目有3项，结题项目2项，合作项目1项，获得专利授权的有9项。",江苏省,大千生态
603956,上海威派格智慧水务股份有限公司,"Wpg(Shanghai) Smart Water Public Co.,Ltd",-,机械设备 — 专用设备,二次供水设备的研发、生产、销售与服务、二次供水智慧管理平台系统的研发、搭建和运维、为二次供水设备的集中化管理提供支持。,www.shwpg.com,4.26亿元,1291,86-021-69080885,86-021-69080999,201806,上海市嘉定区恒定路1号,"上海威派格智慧水务股份有限公司的主营业务是二次供水设备的研发、生产、销售与服务、二次供水智慧管理平台系统的研发、搭建和运维、为二次供水设备的集中化管理提供支持。公司的主要产品有楼宇二次供水设备、城镇供水管网加压泵站供水设备。公司取得了北京市住房和城乡建设委员会核发的《安全生产许可证》,有效期至2020年7月21日；公司取得了由北京市住房和城乡建设委员、北京市大兴区住房和城乡建设委员会核发的《建筑业企业资质证书》，有效期至2021年5月17日。",上海市,威派格
603958,哈森商贸(中国)股份有限公司,"Harson Trading (China) Co.,Ltd.",-,纺织服装 — 服装家纺,中高端皮鞋的品牌运营﹑产品设计、生产和销售,www.harsongroup.com,2.17亿元,5987,86-0512-57606227,86-0512-57606496,215332,江苏省苏州市昆山市花桥镇曹安经济技术开发区花安路1008号,"哈森商贸(中国)股份有限公司主要从事中高端皮鞋的品牌运营﹑产品设计、生产和销售，截至2013年末拥有2,187个营销网点。哈森股份主要拥有哈森（HARSON）、卡迪娜（KADINA）、卡文（COVER）、爱旅儿（ALLER-A）及哈森男鞋（HARSONBUSINESS）等自有品牌，并代理ROBERTA、AS等国外知名品牌的产品，同时为DANSKO、SPERRY等国外著名品牌提供OEM/ODM加工。
　　公司先后多次获得中国皮革工业协会授予的“中国十大真皮鞋王”称号，2009年和2012年荣获中国皮革协会授予的“中国真皮领先鞋王”称号，2012年荣获中国质量检验协会授予的“全国质量诚信倡议先进典...",江苏省,哈森股份
603959,湖南百利工程科技股份有限公司,"Hunan Baili Engineering Sci&Tech Co.,Ltd",-,建筑装饰 — 专业工程,工程咨询、设计和工程总承包业务,www.blest.com.cn,4.39亿元,622,86-0730-8501033,86-0730-8501899,414007,湖南省岳阳市岳阳楼区洞庭大道1号,"湖南百利工程科技股份有限公司是一家专业从事工程咨询、设计和工程总承包业务的科技型工程公司，主要服务于石油化工、现代煤化工行业，覆盖合成纤维、合成橡胶、合成树脂、材料型煤化工和油气加工储运等五大业务领域。公司在合成纤维的聚酰胺产品链工程设计领域居龙头地位，在合成橡胶工程设计的细分领域具有行业领先的技术和竞争优势。
　　公司是国家高新技术企业，目前拥有12项专利及14项专有技术。公司自1987年以来获优秀工程设计、科技进步类奖项共计35项，其中国家级奖励9项，部省级奖励22项。公司承担设计的巴陵石化2万吨/年SEBS装置和2万吨/年SIS装置为国家“973计划”科技攻关项目，其中2万吨/年SEBS...",湖南省,百利科技
603960,上海克来机电自动化工程股份有限公司,"Shanghai Kelai Mechatronics Engineering Co.,Ltd",-,机械设备 — 通用机械,"柔性自动化装备与工业机器人系统应用业务,汽车发动机配套零部件业务",www.sh-kelai.com,1.76亿元,853,86-021-33850028,86-021-33850068,200949,上海市宝山区罗东路1555号,上海克来机电自动化工程股份有限公司的主营业务是柔性自动化装备与工业机器人系统应用业务，汽车发动机配套零部件业务。公司的产品可分为柔性自动化生产线与工业机器人系统应用两大类。,上海市,克来机电
603963,大理药业股份有限公司,"Dali Pharmaceutical Co.,Ltd",-,医药生物 — 中药Ⅱ,中西药注射剂的生产与销售。,www.daliyaoye.cn,1.69亿元,335,86-0872-8880055,86-0872-8880055,671000,云南省大理白族自治州大理市下关环城西路118号,"大理药业股份有限公司主营业务系中西药注射剂的生产与销售。公司主要产品为“中精牌”醒脑静注射液和参麦注射液。公司曾先后荣获“云南省质量效益型先进企业”、“云南省优强工业企业”、“云南省劳动关系和谐企业”、“云南省价格诚信单位”、“云南省重合同守信用企业”等多项荣誉。
　　公司于2019年3月27日获得《云南省药品监督管理局药品再注册批件》（批件号2019R000006、2019R000007、2019R000005）。",云南省,大理药业
603966,法兰泰克重工股份有限公司,"Eurocrane (China) Co.,Ltd.",-,机械设备 — 专用设备,中高端桥、门式起重机、电动葫芦、工程机械部件的研发、制造及销售,www.eurocrane.com.cn,2.11亿元,878,86-0512-82072666,86-0512-82072999,215211,江苏省苏州市吴江区汾湖经济开发区汾越路288号,"法兰泰克重工股份有限公司主要从事中高端桥、门式起重机、电动葫芦、工程机械部件的研发、制造和销售业务，为国家起重机A类制造企业。公司主要产品有起重机、电动葫芦、工程机械部件。
    法兰泰克重工具有中华人民共和国特种设备（起重机械）制造许可证、特种设备（起重机械）安装改造维修许可证。研发生产的包括通用桥式起重机（证书编号：100584G0219W）等在内的8项产品已经江苏省科学技术厅认定为高新技术产品。法兰泰克重工于2010年9月17日取得《高新技术企业证书》，并于2013年12月通过了高新技术企业的复审。子公司诺威起重于2011年11月8日取得《高新技术企业证书》。",江苏省,法兰泰克
603967,中创物流股份有限公司,"China Master Logistics Co.,Ltd.",-,交通运输 — 物流Ⅱ,"综合性现代物流业务,为进出口贸易参与主体提供基于国内沿海港口集装箱及干散货等多种货物贸易的一站式跨境综合物流服务。",www.cmlog.com,2.67亿元,1386,86-0532-66789888,86-0532-66789666,266100,山东省青岛市崂山区深圳路169号中创大厦23层,"中创物流股份有限公司主营业务综合性现代物流业务,为进出口贸易参与主体提供基于国内沿海港口集装箱及干散货等多种货物贸易的一站式跨境综合物流服务；公司的具体业务包括市场营销、询价报价、方案设计、成本核算等物流咨询服务，箱务管理、辅助备货、订舱代理、单证操作等物流过程服务，以及沿海运输、工程物流、大件运输等物流运输服务。",山东省,中创物流
603968,南通醋酸化工股份有限公司,"Nantong Acetic Acid Chemical Co.,Ltd.",-,化工 — 化学制品,醋酸衍生物、吡啶衍生物为主体的高端专用精细化学品的研发、生产和销售。,www.ntacf.com,2.04亿元,700,86-0513-68091213,86-0513-68091213,226009,江苏省南通市崇川区经济技术开发区江山路968号,"南通醋酸化工股份有限公司创建于一九五八年,现已成为国内生产醋酸衍生物、吡啶衍生物系列产品规模最大、品种最全的综合性化工公司,主要生产有机原料、医药中间体、染料和颜料中间体、食品和饲料添加剂四大系列,三十多个产品。
　　公司醋酸衍生物系列产品为江苏省名牌产品,天柱牌醋酸酐是国家银牌产品,色酚系列,吡唑酮系列及双乙酰化类染料和颜料中间体为国家优质产品,食品添加剂山梨酸、山梨酸钾为国家高新技术产品.天峰牌脱氢醋酸、氯羟吡啶、喹乙醇为农业部优质产品和质量信得过产品,其中氯羟吡啶通过美国FDA认证.公司已通过ISO9001:2000认证和HACCP食品安全控制体系认证。",江苏省,醋化股份
603969,天津银龙预应力材料股份有限公司,"Silvery Dragon Prestressed Materials Co.,Ltd Tianjin",-,机械设备 — 金属制品,预应力混凝土用钢材的研发、生产与销售,www.yinlong.com,8.41亿元,1144,86-022-26983538,86-022-26983575,300400,天津市北辰区双源工业区双江道62号,"天津银龙预应力材料股份有限公司专业从事预应力钢材拉拔模具和预应力混凝土钢材的研发和生产.银龙能够向世界任何一个国家和区域的客户提供所有预应力混凝土用钢材,包括各种单根预应力混凝土钢丝,2、3、7根预应力混凝土钢绞线,预应力混凝土钢棒和无粘结预应力钢绞线.主要产品有螺旋肋钢绞线、刻痕钢绞线、钢绞线、预应力混凝土用钢丝、预应力混凝土用钢棒及预应力混凝土用无粘结钢绞线。公司荣获“2017-2018最具影响力企业”、“中国标准创新贡献奖”、“2017-2018年度优质生产企业品牌”、“天津市科技型企业”等荣誉称号;通过了ISO9001质量管理体系认证复审、ISO14001环境管理体系认证,GB/T2...",天津市,银龙股份
